RIP1	RIP2	RIP3	RIP4	RIP5	RIP6	ID	seqnames	start	end	GeneID	
229	4.588625664	4.736533913	4.656715393	4.808204675	4.26027778	4.430117512	ref244	chr1	38865154	38866112	Chst10
230	4.197542897	3.826583518	3.916267129	3.476235638	3.13952562	3.161426055	ref245	chr1	39372277	39372677	Tbc1d8
231	-0.016236394	0.232402487	-0.366957436	0.668880716	0.568238057	0.179215369	ref246	chr1	39618395	39618795	Creg2
232	-1.601198895	-0.29811223	-0.547529682	-1.653047379	-2.352327476	-2.033778355	ref247	chr1	39966548	39966948	Map4k4
233	-0.016236394	-0.660682309	0.674862739	0.221421739	-0.767364975	-0.207807754	ref248	chr1	39967277	39967677	Map4k4
234	7.115715809	6.171604949	6.396547873	5.189652158	4.408273678	4.574224388	ref249	chr1	39996848	39997248	Map4k4
235	-1.963768974	-2.731071637	-0.547529682	1.059670669	-0.301701403	-0.135657969	ref250	chr1	40365026	40365426	Il1rl2
236	1.294965294	1.792490319	1.218005064	0.534579624	-0.205486088	0.179215369	ref251	chr1	40772222	40772622	Mfsd9
237	1.251243917	1.250781016	2.313764047	0.668880716	0.266582357	0.696614586	ref252	chr1	40773603	40774003	Mfsd9
238	-0.24756194	1.096747387	1.326939436	0.462429838	-0.404794896	-0.448815854	ref253	chr1	40774092	40774492	Mfsd9
239	1.828788946	1.576356888	1.160289567	1.40584631	0.621677316	0.179215369	ref254	chr1	43049297	43049697	Tgfbrap1
240	3.234500653	3.060742434	2.764748243	2.525755774	2.462369422	2.320571218	ref255	chr1	43075177	43075577	Tgfbrap1
241	2.505000509	2.640487225	1.988523218	1.619971115	1.660496565	1.40160779	ref256	chr1	43075628	43076028	Tgfbrap1
242	4.231691119	4.38371181	3.853918753	3.259176661	3.092983035	2.815129057	ref257	chr1	43554052	43554452	Nck2
243	-0.523196383	0.304552273	-2.132492183	-1.363540762	-1.45924268	-1.792770255	ref258	chr1	44124463	44124863	Bivm
244	4.421168918	3.111907195	3.293772572	3.041213764	2.519797702	2.701546881	ref259	chr1	44142767	44143455	Bivm
245	6.046659225	6.170398683	5.663222824	4.71424602	4.478753516	4.360099582	ref260	chr1	44166938	44167338	Ercc5
246	6.630288982	6.307298695	6.133357239	5.31529942	5.00898972	4.827590576	ref261	chr1	44180420	44181200	Ercc5
247	1.159613441	1.817364988	1.611668913	1.24311681	1.180167605	0.810570775	ref262	chr1	44560598	44560998	Gulp1
248	1.061766118	0.156453634	1.428222772	-2.501044285	-0.636120442	-0.363926956	ref263	chr1	44579923	44580323	Gulp1
249	0.086857099	0.50158912	0.189435912	-0.179116191	-0.911754884	-0.635228978	ref264	chr1	44608909	44609309	Gulp1
250	2.21756079	1.792490319	1.654104179	1.619971115	1.959258675	1.583605624	ref265	chr1	44642218	44642618	Gulp1
251	0.7207292	0.829643317	0.830981941	1.059670669	-0.030399381	0.28814974	ref266	chr1	44642919	44643319	Gulp1
252	1.495662644	1.486159079	1.522859646	1.480808368	0.77105494	-0.066945219	ref267	chr1	44644130	44644530	Gulp1
253	4.593010759	3.091658511	4.46742066	3.901541473	3.808984395	3.90980205	ref268	chr1	46193760	46194160	Dnah7b
254	-0.127267707	-0.409143542	0.674862739	-1.653047379	-1.252791802	-0.283756608	ref269	chr1	46316002	46316626	Dnah7b
255	3.890654201	3.601636296	4.041434749	2.870514577	2.35601744	2.768884872	ref270	chr1	46349644	46351077	Dnah7b
256	3.839900901	3.856893352	4.737872537	3.351953302	3.202261376	3.336512762	ref271	chr1	46832503	46832903	Slc39a10
257	8.299500226	8.240615604	9.073178903	7.85804636	7.617778415	7.621345758	ref272	chr1	46835050	46836074	Slc39a10
258	0.183072414	-3.468037231	-0.753980559	0.035008615	-0.911754884	-0.849353783	ref273	chr1	51256153	51256989	9330175M20Rik
259	1.294965294	0.877737605	0.069141679	1.366852179	1.030142161	0.982523458	ref274	chr1	52107088	52107488	Stat4
260	3.564266458	2.985919257	2.946459159	2.799079439	2.447647916	2.128841846	ref275	chr1	52159355	52159755	Stat1
261	4.396294249	4.408479715	4.17857492	4.110718275	3.837497083	3.628323544	ref276	chr1	52187566	52187966	Gls
262	5.060183347	4.154014588	4.718007231	4.906648363	4.71529895	4.23641077	ref277	chr1	52458572	52459321	Nab1
263	4.988764287	4.495822176	4.707971051	4.446154299	3.892885653	3.775916706	ref278	chr1	52489906	52490306	Nab1
264	2.541759059	1.422733699	2.145492565	1.586418556	1.608501927	0.916180963	ref279	chr1	52637799	52638199	Nemp2
265	3.732701842	3.535714904	3.606275654	4.162869557	3.826159539	3.939331927	ref280	chr1	52649852	52650252	Nemp2
266	-3.186161396	-3.468037231	-1.647065355	-0.430654958	-2.352327476	-3.171281878	ref281	chr1	52697080	52697639	Mfsd6
267	1.997060428	0.969368081	1.611668913	1.059670669	0.77105494	0.949733523	ref282	chr1	52789633	52790033	Inpp1
268	2.850927923	2.065941341	2.556806978	1.480808368	1.634733468	1.562072462	ref283	chr1	52893799	52894593	Hibch
269	2.428548448	1.792490319	1.774398413	0.958387333	1.283261098	1.014584667	ref284	chr1	52897304	52897704	Hibch
270	2.486263946	1.013089458	2.415944442	2.232310055	1.759180839	2.370976171	ref285	chr1	52912692	52913092	Hibch
271	7.118760274	6.533370963	6.788158412	7.099240337	6.635139575	6.554936281	ref286	chr1	52925299	52925699	1700019D03Rik
272	4.881721077	4.306749828	4.576246859	4.031896003	3.375592979	3.509605042	ref288	chr1	53196737	53197325	Pms1
273	4.071226447	3.151571412	3.320366782	3.065770869	2.447647916	2.661608136	ref289	chr1	53206807	53207207	Pms1
274	3.267795093	3.291296176	3.720505405	2.676873507	2.462369422	2.395533276	ref290	chr1	53262689	53263089	Pms1
275	3.625480885	2.798749309	3.013185273	2.471648369	2.307923152	2.523598314	ref292	chr1	53319878	53320278	Osgepl1
276	2.347817176	2.002282703	1.567947536	0.534579624	0.817597526	0.121499871	ref293	chr1	53346556	53346956	Asnsd1
277	7.201496966	6.88694672	6.087644265	5.661850514	5.235851738	5.094567543	ref294	chr1	53346957	53347357	Asnsd1
278	-1.070684178	-5.052999732	0.674862739	0.668880716	0.77105494	0.916180963	ref295	chr1	53515929	53516329	Dnah7a
279	-1.070684178	-2.24564481	-1.647065355	0.534579624	-0.115288279	0.572879217	ref296	chr1	53516486	53517137	Dnah7a
280	-0.864233301	-1.146109136	0.069141679	0.306310637	0.568238057	-0.635228978	ref297	chr1	53553531	53553931	Dnah7a
281	-0.683661055	-3.468037231	-0.366957436	-0.575044867	0.948842059	0.656537146	ref298	chr1	53554733	53555133	Dnah7a
282	-2.449195802	-0.409143542	0.069141679	-0.068084878	-0.404794896	-2.033778355	ref299	chr1	53675784	53676184	Dnah7a
283	1.010235817	-1.883074731	0.674862739	0.306310637	0.394906454	0.735608717	ref301	chr1	53695074	53695474	Dnah7a
284	2.821333141	2.859889604	3.482217662	1.107764957	0.817597526	0.389433076	ref302	chr1	53812773	53813173	Hecw2
285	0.586428108	0.829643317	-0.206492764	1.44381416	0.266582357	-0.448815854	ref303	chr1	53925621	53926021	Hecw2
286	1.418700662	0.232402487	0.674862739	1.326774739	0.394906454	-0.066945219	ref304	chr1	53926062	53926462	Hecw2
287	-2.449195802	-2.24564481	-0.366957436	-1.363540762	-1.252791802	-0.738322471	ref305	chr1	54293164	54293770	Ccdc150
288	-0.683661055	-3.468037231	-1.284495276	-1.122532662	-1.45924268	-0.738322471	ref306	chr1	54293993	54294393	Ccdc150
289	-1.070684178	0.373265023	-1.284495276	-0.179116191	-1.989757396	-3.908247473	ref307	chr1	54345432	54345832	Ccdc150
290	-0.127267707	0.373265023	-0.994988659	-2.015617458	-1.700250779	-1.586319378	ref308	chr1	54350822	54351222	Ccdc150
291	1.061766118	1.486159079	1.273500177	0.958387333	1.215357033	1.193290554	ref309	chr1	54487301	54487701	Pgap1
292	1.206156027	0.076283285	1.273500177	0.849452962	1.069136293	0.810570775	ref310	chr1	54516618	54517018	Pgap1
293	4.606086634	3.594458694	5.143632223	4.388915914	4.322117034	4.302829636	ref311	chr1	54517301	54518330	Pgap1
294	4.033007125	3.180619945	3.907523496	3.72005944	3.598540817	3.440480682	ref312	chr1	54518378	54519305	Pgap1
295	6.027347905	5.968674311	5.658019229	5.377926225	4.830421566	4.447837633	ref313	chr1	55238588	55238988	Mars2
296	-0.864233301	-0.805072219	-0.062102855	-0.575044867	-0.767364975	-1.405747132	ref314	chr1	55315681	55316081	Boll
297	2.663504331	1.688467254	2.203791205	3.160021194	2.189045756	2.501143464	ref315	chr1	55324755	55325429	Boll
298	0.901301446	1.356391204	2.021313153	0.534579624	-0.205486088	0.810570775	ref316	chr1	55461366	55461766	Plcl1
299	3.042657295	2.823517214	2.46444296	1.44381416	1.107104143	1.106702869	ref317	chr1	56795463	56795863	Satb2
300	3.839900901	3.698544327	3.505581655	2.828079311	2.868223599	2.730791701	ref318	chr1	56796292	56797066	Satb2
301	1.495662644	1.633500795	1.378469737	0.791737464	0.266582357	0.916180963	ref319	chr1	56971986	56972386	Satb2
302	3.980420163	4.114418414	3.720505405	3.810022817	3.044888746	2.877477434	ref320	chr1	57382802	57383429	1700066M21Rik
303	3.939682537	2.952624817	3.0293955	2.210450621	1.710682322	1.706462372	ref321	chr1	57388259	57388659	Tyw5
304	2.486263946	1.792490319	1.160289567	1.24311681	0.990064722	0.735608717	ref322	chr1	57956105	57956505	Kctd18
305	6.341967087	6.044374037	6.089578173	5.715216552	5.465113058	5.146130735	ref323	chr1	58015807	58016207	Sgol2a
306	7.819697035	6.981455363	7.651160904	7.152517377	6.986568048	6.830126316	ref324	chr1	58016368	58016768	Sgol2a
307	4.718724064	4.293514001	4.5257193	4.031896003	3.650889237	3.669181356	ref325	chr1	58016799	58017199	Sgol2a
308	6.62065671	6.036450749	6.316243615	5.898981232	5.399694693	5.22874364	ref326	chr1	58017368	58017768	Sgol2a
309	4.381160946	3.180619945	4.431276096	3.961662465	3.707596342	3.548449178	ref327	chr1	58019424	58019824	Sgol2a
310	0.438329469	-1.352560014	-0.994988659	0.035008615	-1.45924268	-0.448815854	ref328	chr1	58321362	58321762	Aox2
311	4.593010759	3.394083494	3.528573297	2.91173724	2.387212062	2.227889215	ref329	chr1	58447636	58448036	Nif3l1
312	5.662461545	4.7234333	4.461459101	4.44147022	4.204452257	3.857729208	ref330	chr1	58461357	58462235	Nif3l1
313	6.795405886	6.076927201	5.621058872	5.568271209	5.240129561	4.925696758	ref331	chr1	58463468	58464309	Orc2
314	4.773840536	4.828114229	5.047416907	4.752566866	4.687374948	4.598225413	ref332	chr1	58529601	58530316	Fam126b
315	2.240103359	1.055524725	1.273500177	2.70840908	2.189045756	2.006635914	ref333	chr1	58726242	58726830	Cflar
316	6.665067099	6.357981535	5.832137484	5.572561755	4.968311923	5.16232075	ref334	chr1	58902988	58903667	Trak2
317	0.843585948	0.779890282	1.954970659	0.603292374	0.77105494	1.425653264	ref336	chr1	58940129	58940529	Trak2
318	0.901301446	1.76717923	1.611668913	0.386480985	0.512742944	0.656537146	ref337	chr1	58940588	58940988	Trak2
319	3.82506586	3.636998239	3.092474182	3.824486046	3.436507358	3.386373276	ref338	chr1	59162902	59163302	Mpp4
320	4.534937793	4.18301446	3.700397832	4.068811323	3.236922383	3.452233863	ref340	chr1	59163834	59164234	Als2
321	5.082185659	4.942767419	4.747703546	4.963297247	4.671624846	4.53054438	ref341	chr1	59215324	59216171	Als2
322	6.264362555	6.765182973	6.281135746	6.084669423	6.018359931	5.974904913	ref342	chr1	59482219	59482619	Fzd7
323	5.374808249	5.707720215	5.936823312	5.799994564	5.499421566	5.61988101	ref343	chr1	59483314	59484069	Fzd7
324	9.056714971	9.710160753	9.16728822	9.333821753	9.134722964	9.264544623	ref344	chr1	59484363	59485080	Fzd7
325	1.768034915	1.322039699	1.654104179	-1.122532662	-1.700250779	-0.539013663	ref345	chr1	59632083	59632483	Gm973
326	7.28585244	6.553868105	5.770787159	5.687791788	5.063112505	4.979480866	ref346	chr1	59639526	59639926	Sumo1
327	7.230636132	5.99616814	5.468907208	5.463585381	4.718368515	4.468239721	ref347	chr1	59708854	59709254	Nop58
328	9.078378945	7.810605812	7.858179101	7.536502668	6.951779342	6.53573207	ref348	chr1	59710300	59710700	Nop58
329	5.49917143	5.276796606	5.813536807	4.733533674	4.277029144	4.465342742	ref349	chr1	59867758	59868158	Bmpr2
330	3.939682537	3.643967794	4.323656852	3.880931193	3.768095564	3.728377148	ref350	chr1	59868285	59868685	Bmpr2
331	2.595198318	2.381628496	3.04542561	1.716186431	2.189045756	1.666661364	ref351	chr1	59870334	59870734	Bmpr2
332	-0.378806474	0.304552273	-0.994988659	-1.653047379	-0.911754884	-2.323284972	ref352	chr1	59954884	59955284	Fam117b
333	-0.864233301	-5.052999732	0.300467225	-0.735509539	-1.989757396	-0.635228978	ref353	chr1	59956241	59956641	Fam117b
334	5.390007987	4.790921319	4.400448106	4.519102288	4.066729795	3.930956316	ref354	chr1	59981824	59982224	Fam117b
335	0.273270223	2.295728422	0.830981941	-0.430654958	-0.515826208	-0.363926956	ref355	chr1	60114088	60114488	Carf
336	-0.523196383	-1.146109136	-1.647065355	-0.916081785	-0.767364975	-1.792770255	ref356	chr1	60132483	60132883	Carf
337	1.768034915	0.232402487	-0.366957436	1.80638424	1.215357033	1.425653264	ref357	chr1	60147909	60148309	Carf
338	2.922363061	2.7085515	2.600862158	2.828079311	2.078722341	2.466791959	ref358	chr1	60207853	60208253	Nbeal1
339	0.901301446	1.175818958	2.25982524	2.336898956	2.078722341	2.143414647	ref359	chr1	60235175	60235575	Nbeal1
340	2.541759059	2.6543594	2.745252067	2.594880135	2.116442007	2.172125944	ref360	chr1	60260329	60260729	Nbeal1
341	3.634017567	3.060742434	3.517123276	3.028776661	2.716834549	2.778253055	ref361	chr1	60326902	60327689	Nbeal1
342	5.545157635	5.312229117	4.851641412	4.218686771	3.946226111	3.771232627	ref362	chr1	60476949	60477349	Abi2
343	6.42055225	5.909173299	6.211803725	5.553153009	5.075135033	5.16232075	ref363	chr1	60488178	60488578	Raph1
344	5.591915734	5.374313112	5.604924183	5.123933894	4.872363329	4.54981731	ref364	chr1	60525600	60526000	Raph1
345	1.206156027	2.364852783	2.365758685	-0.299410424	0.125719821	-0.283756608	ref365	chr1	62703381	62703781	Nrp2
346	5.178702814	5.494858774	5.668407717	3.607480171	3.359953855	3.139785224	ref366	chr1	62703862	62704262	Nrp2
347	1.798731712	1.688467254	3.595428272	0.904948074	-0.030399381	0.389433076	ref367	chr1	62718786	62719186	Nrp2
348	6.451067242	6.391497555	5.966592578	5.689768082	5.298724215	5.181864947	ref368	chr1	62815589	62815989	Nrp2
349	6.538920783	5.487128307	6.601539957	6.917230008	6.471949408	6.52185656	ref369	chr1	63058221	63058621	Ino80d
350	5.795881474	5.748708627	5.932519968	6.484797652	6.189598831	6.211125998	ref370	chr1	63058779	63059179	Ino80d
351	7.271561476	7.363006048	7.468535714	7.643359042	7.258433743	7.195695957	ref371	chr1	63085899	63086299	Ino80d
352	2.02329197	1.865863505	2.203791205	2.91173724	2.954059768	3.080437214	ref372	chr1	63114472	63114872	Ino80dos
353	1.997060428	3.141757122	2.23208025	1.80638424	1.851544858	1.248257013	ref373	chr1	63231503	63231903	Zdbf2
354	4.762205836	5.409502541	4.847075917	4.496699741	4.177939504	4.334926511	ref374	chr1	63232109	63232682	Zdbf2
355	3.904833137	4.230088621	3.700397832	3.530174445	3.121088372	3.125175529	ref375	chr1	63232691	63233091	Zdbf2
356	7.343594493	7.316870207	7.581409795	7.741415316	7.608295104	7.429931777	ref376	chr1	63302915	63303788	Zdbf2
357	4.297654382	4.676621011	4.752594043	4.638507067	4.191256784	4.318967332	ref377	chr1	63304180	63304580	Zdbf2
358	6.093836019	6.087190971	6.731074647	6.582700952	6.374133992	6.351103488	ref378	chr1	63304740	63305140	Zdbf2
359	5.910992869	6.041737773	6.281135746	6.08767035	5.908424078	5.846083327	ref379	chr1	63305514	63306219	Zdbf2
360	7.677250563	7.369327892	8.074278006	7.853645883	7.763459353	7.62199628	ref380	chr1	63307234	63308050	Zdbf2
361	6.377988094	6.078214173	6.565865223	6.506263361	6.43230737	6.268756722	ref381	chr1	63308091	63308491	Zdbf2
362	6.554743684	6.403868006	6.902581815	6.721509142	6.756570301	6.500789819	ref382	chr1	63308568	63309211	Zdbf2
363	5.829718218	5.926425463	5.459964855	5.53347959	5.110612929	5.031331742	ref383	chr1	63309647	63310047	Zdbf2
364	5.238704721	5.417659142	4.896518904	3.817272556	3.707596342	3.713804347	ref384	chr1	63517150	63517550	Adam23
365	6.820865871	6.499189027	7.015730158	7.825160465	7.63086974	7.550330026	ref385	chr1	63592703	63593103	Adam23
366	6.247771725	5.766381059	6.534974222	6.015443695	5.859213223	5.631557563	ref386	chr1	63731649	63732211	Fastkd2
367	5.987932043	4.784628201	5.639657408	4.388915914	3.982424659	4.27662787	ref387	chr1	64035287	64035912	Klf7
368	1.97034309	1.175818958	1.812366263	0.386480985	-0.115288279	-0.135657969	ref388	chr1	64042226	64042626	Klf7
369	5.429774709	5.361685504	5.367353704	3.887834053	3.443943947	3.498311873	ref390	chr1	64078811	64079211	Klf7
370	3.980420163	3.255339298	3.56238801	4.02565056	3.509202586	3.570185108	ref391	chr1	64576002	64576402	Creb1
371	7.358481115	6.817750271	7.023843754	6.863965791	6.577987465	6.306476388	ref392	chr1	64597284	64597947	Creb1
372	3.642504033	3.300147093	2.876496601	3.016231408	2.834671039	2.953873253	ref393	chr1	64607623	64608023	Mettl21a
373	4.874534536	3.814279008	3.44644653	2.739270044	1.938349685	1.686699117	ref394	chr1	64679792	64680192	2810408I11Rik
374	6.51138541	6.199074311	5.731693962	5.522432866	4.91846841	4.712583276	ref395	chr1	64723568	64723968	Ccnyl1
375	7.532942167	7.681074759	7.645256277	8.262666049	7.921634591	7.823495818	ref396	chr1	64734762	64735162	Fzd5
376	6.940112871	6.505899249	6.920075868	7.748069167	7.24731975	7.146356845	ref397	chr1	64735658	64736917	Fzd5
377	4.888871996	4.178221449	4.193038149	4.913429551	4.532061121	4.582269176	ref398	chr1	64794396	64794796	Plekhm3
378	0.358159121	-0.529437776	0.300467225	0.849452962	0.125719821	0.572879217	ref399	chr1	64819142	64819542	Plekhm3
379	4.955094263	4.716838112	4.819375322	4.71424602	4.629851247	4.356976864	ref400	chr1	64921543	64922217	Plekhm3
380	4.138769187	2.773548755	3.907523496	4.634408499	4.493162575	4.366324813	ref401	chr1	64922280	64922680	Plekhm3
381	5.914500943	5.891712329	5.652796798	5.860899488	5.632294423	5.522901865	ref402	chr1	64937809	64938209	Plekhm3
382	4.493318704	4.047662607	4.126780304	3.290769786	3.015243285	3.042065403	ref403	chr1	65207621	65208319	Pikfyve
383	3.153688607	2.668099457	2.705451059	1.863528147	1.685807653	1.326968989	ref404	chr1	65208757	65209504	Pikfyve
384	6.559232821	6.482761646	6.631052182	6.167840699	6.100649121	5.824767849	ref405	chr1	65246349	65246749	Pikfyve
385	5.77673461	5.805758368	6.148278588	5.747832057	5.517156209	5.432344467	ref406	chr1	65246863	65247263	Pikfyve
386	2.559792982	2.9070022	1.849360471	2.842363537	1.759180839	1.666661364	ref407	chr1	65273483	65273883	Pikfyve
387	0.655140858	0.232402487	0.755033088	0.386480985	-0.205486088	0.121499871	ref409	chr1	66519165	66519565	Unc80
388	-1.963768974	-1.146109136	-0.753980559	0.386480985	-1.700250779	-0.849353783	ref410	chr1	66594726	66595126	Unc80
389	2.326908187	-0.008605613	2.115435331	1.326774739	0.673207616	0.881829458	ref411	chr1	66785584	66785984	Kansl1l
390	1.943121621	2.33070456	2.313764047	2.295968692	2.020226692	1.924642542	ref412	chr1	66791149	66791549	Kansl1l
391	3.352997415	3.1996657	3.293772572	3.160021194	3.571636633	3.168568125	ref413	chr1	66791844	66792244	Kansl1l
392	3.625480885	3.171001942	3.44644653	3.664867653	3.650889237	3.586274811	ref414	chr1	66801195	66801595	Kansl1l
393	0.956796558	1.286850271	0.971844477	2.376699964	2.35601744	1.801410776	ref416	chr1	69538428	69539442	Ikzf2
394	-0.683661055	-5.052999732	-1.284495276	-0.179116191	-0.205486088	0.179215369	ref418	chr1	70094122	70094522	Spag16
395	3.883512132	3.434840302	3.669701034	4.28816329	4.076331794	3.888332978	ref419	chr1	71030286	71030686	Bard1
396	6.560352925	6.210856288	6.272649281	6.474517121	6.303331016	6.131128572	ref420	chr1	71074741	71075403	Bard1
397	4.762205836	4.302351364	3.87200921	4.19104809	3.682667946	3.531929589	ref421	chr1	72159748	72160148	Mreg
398	7.071619284	6.236442844	6.737255869	6.731136772	6.219154315	6.05416659	ref422	chr1	72160339	72160739	Mreg
